ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
8970,8542,Girija Pillai,18,7,2,6,2
8971,8543,Manoj Reddy,33,5,1,7,1
8972,8544,Sowmya,26,9,1,7,2
8973,8545,Netravathi,22,2,1,6,2
8974,8546,Gurunath Reddy,33,10,1,5,1
8975,8547,Mahesh Menon,43,8,1,1,1
8976,8548,Chandru Sharma,45,17,1,2,1
8977,8549,Selvam Menon,45,4,2,6,1
8978,8550,Vijay Naidu,47,1,2,8,1
8979,8551,Vidya,40,5,1,7,2
8980,8551,Leela,46,8,1,3,3
8981,8552,Farida Reddy,40,9,1,4,2
8982,8553,Ayesha Hegde,38,5,1,2,2
8983,8554,Altaf Gowda,38,4,1,1,1
8984,8555,Kamala,40,13,1,3,2
8985,8556,Vishal Kulkarni,34,2,1,2,1
8986,8557,Manjunath Patil,33,13,2,7,1
8987,8558,Ayesha Desai,45,2,1,6,2
8988,8559,Ravi,26,7,1,1,1
8989,8560,Vidya Gowda,43,4,1,8,2
8990,8561,Divya Shetty,64,12,1,4,2
8991,8562,Devraj Pujari,38,12,1,1,1
8992,8562,Leela Sharma,37,9,2,3,2
8993,8563,Ajay,39,3,1,3,1
8994,8564,Sowmya Urs,40,11,1,6,2
8995,8565,Channabasappa Achar,71,13,2,2,1
8996,8566,Imran Achari,54,12,1,1,1
8997,8567,Rajeshwari Kulkarni,23,1,1,7,2
8998,8568,Halappa Jain,32,8,2,7,1
8999,8569,Shanthi Kulkarni,25,9,1,8,2
9000,8570,Nagaraj Rai,40,4,1,7,1
9001,8571,Bhagya Rai,18,13,2,3,2
9002,8572,Ganesh Pujari,55,6,1,4,1
9003,8572,Sandeep Reddy,35,1,1,8,1
9004,8573,Pallavi Menon,43,7,1,5,2
9005,8574,Anthony Pujari,38,17,1,2,1
9006,8575,Nagaraj,49,2,1,7,1
9007,8576,Naveen Bandi,33,10,1,4,1
9008,8577,Sujatha Hegde,33,11,1,7,2
9009,8578,Channabasappa Shetty,19,16,1,5,1
9010,8579,Chandru Menon,18,17,1,7,1
9011,8580,Netravathi Achari,34,6,1,8,2
9012,8581,Pallavi Naidu,27,1,5,1,2
9013,8582,Girija Patil,55,17,1,7,2
9014,8583,Devraj Patil,51,9,1,2,1
9015,8584,Guru Urs,36,9,1,1,1
9016,8585,Nasir Sharma,18,2,1,6,1
9017,8586,Ayesha Urs,56,14,1,8,2
9018,8587,Puttaraju Pillai,54,4,1,4,1
9019,8588,Praveen Reddy,40,1,1,7,1
9020,8589,Yusuf Kulkarni,44,14,1,3,1
9021,8590,Gurunath Menon,54,1,1,5,1
9022,8591,Yusuf Kumar,58,4,6,2,1
9023,8592,Shankar Pillai,35,7,1,7,1
9024,8593,Manjula Pujari,34,4,1,1,2
9025,8594,Siddappa Rao,31,6,2,7,1
9026,8595,Rekha Menon,34,17,1,2,2
9027,8596,Venkatesh Rai,45,12,1,7,1
9028,8597,Farooq Sharma,39,17,1,3,1
9029,8598,Nagaraj Sharma,32,7,1,7,1
9030,8599,Anitha Urs,25,3,1,4,2
9031,8600,Manjula Hegde,37,4,1,7,2
9032,8601,Shankar Menon,49,2,1,1,1
9033,8602,Prasad Kabadi,18,2,1,3,1
9034,8603,Girish Naidu,24,1,1,1,1
9035,8604,Guru Chavan,25,17,1,4,1
9036,8605,Ramesh Sharma,33,7,3,8,1
9037,8606,Rafiq Bandi,45,18,1,6,1
9038,8607,Manjunath Hegde,25,2,3,8,1
9039,8608,Mallikarjun,42,6,1,1,1
9040,8608,Imran,34,3,2,4,1
9041,8609,Nasir Desai,40,12,1,3,1
9042,8610,Malati Naidu,48,7,5,3,2
9043,8611,Girish Gowda,32,1,1,4,1
9044,8612,Halappa Sharma,23,1,1,4,1
9045,8613,Yashoda Menon,48,4,1,2,2
9046,8613,Manoj Kulkarni,47,12,1,7,1
9047,8614,Shobha Nayak,28,8,1,7,2
9048,8615,Nasir Sharma,29,2,1,8,1
9049,8616,Venkatesh Reddy,50,6,1,5,1
9050,8617,Imran Yadav,42,4,1,5,1
9051,8618,Venkatesh Patil,44,11,1,4,1
9052,8619,Iqbal Urs,20,8,1,8,1
9053,8620,Nagaraj,40,1,1,4,1
9054,8621,Praveen Gowda,49,10,1,1,1
9055,8622,Dinesh Reddy,42,4,1,8,1
9056,8622,Jyothi Rai,18,16,1,1,2
9057,8623,Sandeep Yadav,40,3,2,2,1
9058,8624,Selvam Rao,39,2,1,3,1
9059,8625,Vijay Achari,51,13,1,7,1
9060,8626,Uma Poojari,26,12,2,1,2
9061,8627,Mahesh Achari,31,3,1,1,1
9062,8628,Malati Patil,36,17,1,7,2
9063,8629,Manjunath Kulkarni,47,5,1,2,1
9064,8630,Radha Sharma,18,4,1,3,2
9065,8631,Netravathi,26,13,1,7,2
9066,8632,Rakesh Chavan,35,9,1,7,1
9067,8633,Javed Bhat,40,6,1,2,1
9068,8634,Suresh Chavan,42,8,1,7,1
9069,8635,Shankar,40,3,1,7,1
9070,8636,Naveen Urs,35,7,2,2,1
9071,8637,Jyothi Achari,28,4,1,6,2
9072,8638,Leela Achar,60,11,1,8,2
9073,8639,Puttaraju Hegde,33,2,1,2,1
9074,8640,Manjunath Shetty,23,1,1,1,1
9075,8641,Farida Nayak,26,3,1,1,2
9076,8642,Chandru Iyer,26,10,1,1,1
9077,8643,Altaf Achar,35,13,1,3,1
9078,8644,Vidya Bandi,41,15,1,7,2
9079,8645,Savitri Nayak,28,7,1,2,2
9080,8646,Sowmya Kulkarni,48,1,1,7,2
9081,8647,Dinesh Naidu,24,3,1,1,1
9082,8648,Manoj Urs,25,4,1,5,1
9083,8649,Somu Pillai,19,4,1,1,1
9084,8650,Salim Naidu,56,9,1,3,1
9085,8651,Krishna Naik,18,4,1,1,1
9086,8652,Shivu Sheikh,36,13,1,8,1
9087,8653,Geetha,35,2,1,1,2
9088,8654,Mallikarjun Rao,34,4,1,3,1
9089,8655,Altaf Kulkarni,50,15,7,7,1
9090,8656,Pallavi Gowda,24,3,2,5,2
9091,8657,Ayesha Gowda,38,15,1,6,2
9092,8658,Girija Gowda,25,4,1,6,2
9093,8659,Dinesh Rai,45,14,1,3,1
9094,8660,Suresh,35,17,1,1,1
9095,8661,Roopa Gowda,40,13,1,4,2
9096,8662,Shivu,18,1,1,2,1
9097,8663,Vanaja Menon,27,9,3,1,2
9098,8664,Altaf,23,4,1,6,1
9099,8665,Mahesh,55,8,6,8,1
9100,8666,Lokesh,38,15,3,8,1
9101,8667,Shanthi Poojari,41,9,1,7,2
9102,8668,Gurunath Naik,18,1,1,2,1
9103,8669,Rakesh Urs,41,12,1,1,1
9104,8670,Guru,20,1,1,2,1
9105,8671,Sarala Reddy,37,14,1,1,2
9106,8672,Imran Khan,42,14,1,3,1
9107,8673,Nasir Patil,46,17,1,6,1
9108,8674,Shanthi Shetty,29,7,3,1,2
9109,8675,Lokesh Bandi,40,5,1,5,1
9110,8676,Padma Achari,34,4,7,8,2
9111,8677,Shivakumar Patil,33,9,3,3,1
9112,8678,Anitha Iyer,23,10,7,5,2
9113,8679,Pushpa Chavan,48,12,1,8,2
9114,8680,Ayesha Naik,36,12,1,7,2
9115,8680,Halappa Naik,39,7,1,7,1
9116,8681,Chaitra Bandi,34,4,1,6,2
9117,8682,Manjula Sharma,39,8,1,1,2
9118,8683,Girish Bandi,34,9,1,1,1
9119,8684,Shanthi Pujari,50,12,7,3,2
9120,8685,Manjula Khan,31,2,1,1,2
9121,8686,Mary Bandi,26,4,1,3,2
9122,8687,Praveen Khan,24,4,1,4,1
9123,8688,Yashoda Chavan,35,10,1,4,2
9124,8689,Uma Poojari,27,17,1,6,2
9125,8690,Halappa Shetty,46,4,1,5,1
9126,8691,Siddappa Naik,43,6,1,3,1
9127,8692,Basavaraj,42,6,1,5,1
9128,8693,Farooq Sharma,30,1,1,7,1
9129,8694,Imran,48,3,1,2,1
9130,8695,Kavya Pujari,40,11,1,4,2
9131,8696,Prasad Menon,41,13,1,2,1
9132,8697,Gurunath Iyer,39,2,1,3,1
9133,8698,Altaf Pujari,48,1,1,1,1
9134,8699,Ajay Kumar,32,5,1,6,1
9135,8700,Devraj Desai,30,4,1,2,1
9136,8701,Sarala Achari,47,2,1,5,2
9137,8702,Vanaja Iyer,47,5,1,1,2
9138,8703,Meena Hegde,44,1,6,8,2
9139,8704,Anwar,28,5,1,3,1
9140,8705,Shankar Naik,43,8,1,4,1
9141,8706,Vijay Sharma,52,3,1,2,1
9142,8707,Naveen Achari,33,8,1,7,1
9143,8708,Selvam Nayak,55,5,1,8,1
9144,8709,Mallikarjun,25,4,1,7,1
9145,8710,Manoj Poojari,33,9,1,8,1
9146,8711,Lokesh Gowda,24,17,2,6,1
9147,8712,Yusuf Kumar,22,9,1,7,1
9148,8713,Vanaja Reddy,42,13,1,1,2
9149,8714,Renuka Achari,26,4,1,6,2
9150,8715,Mary Hegde,41,9,1,4,2
9151,8716,Manjunath Bhat,48,12,2,6,1
9152,8717,Roopa Menon,41,9,1,6,2
9153,8718,Sandeep Sheikh,35,2,1,3,1
9154,8719,Girija,40,5,1,1,2
9155,8720,Nagaraj Pujari,37,8,1,6,1
9156,8721,Gurunath Menon,39,4,1,1,1
9157,8722,Lakshmi Urs,38,14,1,1,2
9158,8723,Anthony Rai,49,8,1,2,1
9159,8724,Gurunath Bandi,60,3,1,6,1
9160,8725,Anwar Bandi,44,2,1,6,1
9161,8726,Imran,36,18,1,7,1
9162,8727,Sunanda Jain,35,7,1,1,2
9163,8728,Bhagya Pujari,64,18,1,3,2
9164,8729,Uma Iyer,45,10,4,2,2
9165,8729,Raju,31,6,1,4,1
9166,8730,Venkatesh Chavan,39,12,5,2,1
9167,8731,Puttaraju Khan,38,14,1,1,1
9168,8732,Channabasappa Kabadi,26,14,5,1,1
9169,8733,Radha Hegde,40,4,1,7,2
9170,8734,Savitri Achari,21,2,2,8,2
9171,8735,Jyothi Poojari,45,18,1,3,2
9172,8736,Selvam,56,10,1,1,1
9173,8737,Manoj,47,3,1,3,1
9174,8738,Vanaja Sharma,39,13,2,4,2
9175,8739,Altaf Reddy,36,11,1,8,1
9176,8740,Ramesh Shetty,51,18,2,1,1
9177,8741,Shankar Pujari,32,8,1,8,1
9178,8742,Girish Shetty,52,6,2,5,1
9179,8743,Leela Kulkarni,65,1,1,6,2
9180,8744,Halappa Nayak,31,12,1,3,1
9181,8745,Anwar Gowda,37,4,1,3,1
9182,8746,Krishna Patil,18,10,4,3,1
9183,8747,Nasir Chavan,51,4,7,2,1
9184,8748,Gurunath Pillai,54,3,1,7,1
9185,8749,Vidya Poojari,51,11,1,3,2
9186,8750,Rekha Rai,44,5,2,3,2
9187,8751,Devraj Gowda,28,1,1,6,1
9188,8752,Savitri Bhat,31,9,3,4,2
9189,8753,Kamala,49,2,1,7,2
9190,8754,Vishal Hegde,29,4,1,1,1
9191,8755,Halappa Naik,55,14,1,7,1
9192,8756,Anthony Pillai,42,13,1,2,1
9193,8757,Roopa Hegde,47,4,1,7,2
9194,8758,Krishna Chavan,36,4,1,6,1
9195,8759,Salim Menon,48,1,1,1,1
9196,8760,Venkatesh Pillai,22,14,1,5,1
9197,8761,Javed Naik,47,9,2,4,1
9198,8762,Nasir Yadav,34,17,1,4,1
9199,8763,Shanthi Reddy,34,13,1,1,2
9200,8764,Lokesh Pujari,18,4,1,4,1
9201,8765,Mahesh Naik,54,7,6,3,1
9202,8766,Selvam,29,5,1,6,1
9203,8767,Guru Kumar,38,11,1,6,1
9204,8768,Dinesh Pillai,28,6,1,7,1
9205,8769,Vidya Rai,33,16,1,7,2
9206,8770,Geetha Menon,39,12,1,6,2
9207,8771,Puttaraju Kumar,62,1,1,5,1
9208,8772,Ajay Rao,43,16,1,3,1
9209,8773,Krishna,31,9,3,1,1
9210,8774,Shivakumar Patil,29,1,1,7,1
9211,8775,Imran Kulkarni,48,12,1,7,1
9212,8776,Anwar Bhat,49,14,2,7,1
9213,8777,Devraj Gowda,60,2,2,1,1
9214,8778,Savitri Khan,35,2,1,4,2
9215,8779,Pushpa Nayak,18,4,1,4,2
9216,8780,Ajay Bandi,39,10,1,1,1
9217,8781,Pallavi Yadav,37,10,1,3,2
9218,8782,Pallavi Kumar,49,9,1,7,2
9219,8783,Mallikarjun Kumar,34,4,2,1,1
9220,8784,Halappa Hegde,52,12,1,4,1
9221,8785,Nasir Gowda,40,7,1,1,1
9222,8786,Imran Hegde,25,3,1,4,1
9223,8787,Nagaraj Nayak,37,7,1,8,1
9224,8788,Nandini Achar,39,17,1,4,2
9225,8789,Javed Kabadi,47,2,3,7,1
9226,8790,Jyothi Hegde,38,6,1,5,2
9227,8791,Mallikarjun Kumar,29,7,1,6,1
9228,8792,Farooq Naidu,31,12,1,3,1
9229,8793,Farida Naidu,42,16,2,4,2
9230,8794,Vishal Nayak,40,17,4,1,1
9231,8795,Raju Menon,48,13,1,1,1
9232,8796,Netravathi Rai,47,13,1,1,2
9233,8797,Rafiq Urs,35,13,1,8,1
9234,8798,Halappa Jain,32,7,1,5,1
9235,8799,Girish Achari,19,18,1,5,1
9236,8800,Shanthi Gowda,25,3,3,1,2
9237,8801,Halappa Reddy,30,2,1,8,1
9238,8802,Netravathi Poojari,41,15,1,6,2
9239,8803,Mallikarjun Khan,31,4,1,3,1
9240,8804,Halappa Chavan,48,3,1,2,1
9241,8805,Roopa Khan,27,4,1,5,2
9242,8806,Salim Sheikh,18,7,2,7,1
9243,8807,Shivakumar Desai,35,2,1,4,1
9244,8808,Netravathi Bandi,38,11,1,4,2
9245,8809,Ajay Hegde,31,5,1,7,1
9246,8810,Pushpa Poojari,37,7,1,2,2
9247,8811,Dinesh Kulkarni,30,2,1,3,1
9248,8812,Suresh Naidu,35,3,2,7,1
9249,8813,Meena Menon,55,17,1,1,2
9250,8814,Lokesh Achari,34,8,1,1,1
9251,8815,Praveen Bhat,33,15,1,3,1
9252,8816,Siddappa Chavan,25,9,1,8,1
9253,8817,Krishna,31,7,1,3,1
9254,8818,Rakesh Hegde,42,2,1,1,1
9255,8819,Manoj Achari,44,9,1,1,1
9256,8820,Gurunath Naik,22,12,1,6,1
9257,8821,Roopa Patil,52,8,1,5,2
9258,8822,Suresh Menon,38,10,1,4,1
9259,8823,Divya Jain,58,7,2,3,2
9260,8824,Altaf Kulkarni,37,2,1,7,1
9261,8825,Meena Desai,47,16,1,7,2
9262,8826,Lakshmi Iyer,41,5,1,7,2
9263,8826,Mallikarjun Kulkarni,48,5,2,1,1
9264,8827,Siddappa Pujari,48,5,1,2,1
9265,8828,Rajeshwari Pillai,30,9,1,4,2
9266,8829,Halappa,41,3,1,5,1
9267,8830,Devraj Desai,48,1,1,4,1
9268,8831,Sowmya Kulkarni,18,15,1,2,2
9269,8832,Pushpa Desai,57,1,1,6,2
9270,8833,Puttaraju Kumar,31,12,2,3,1
9271,8834,Leela Rao,52,4,1,8,2
9272,8835,Anthony Achar,52,1,1,1,1
9273,8836,Manjula Pujari,19,7,1,3,2
9274,8837,Anitha Urs,41,6,1,7,2
9275,8838,Salim Achar,35,6,1,1,1
9276,8839,Ajay Patil,26,2,1,7,1
9277,8840,Roopa Iyer,58,5,1,5,2
9278,8841,Yusuf Naik,50,14,1,7,1
9279,8842,Yusuf,42,5,1,1,1
9280,8842,Bhagya,18,4,1,1,2
9281,8843,Vanaja Gowda,40,11,1,2,2
9282,8844,Sowmya Bhat,32,3,1,4,2
9283,8845,Manoj Nayak,49,7,1,8,1
9284,8846,Nasreen Gowda,25,6,1,6,2
9285,8847,Meena Pillai,34,2,1,3,2
9286,8848,Padma Sheikh,29,4,1,1,2
9287,8849,Halappa Kumar,38,3,1,1,1
9288,8850,Sowmya Iyer,48,16,1,5,2
9289,8851,Shivakumar Bhat,18,1,1,6,1
9290,8852,Manjula Bhat,18,5,1,5,2
9291,8853,Javed Bandi,42,4,1,2,1
9292,8854,Nasir Shetty,34,1,1,7,1
9293,8855,Salim Urs,38,5,2,3,1
9294,8856,Padma Iyer,65,3,1,6,2
9295,8857,Uma Gowda,19,13,1,7,2
9296,8858,Dinesh Menon,49,5,4,3,1
9297,8859,Leela Yadav,37,6,1,1,2
9298,8860,Salim Khan,37,12,1,6,1
9299,8861,Meena Achari,44,2,2,1,2
9300,8862,Imran,45,11,1,1,1
9301,8863,Zeenath Sharma,50,3,1,4,2
9302,8864,Lakshmi Desai,39,14,1,1,2
9303,8865,Mallikarjun,30,3,1,5,1
9304,8866,Manjula Rao,38,3,1,8,2
9305,8867,Somu Achari,41,7,1,5,1
9306,8868,Uma Jain,30,13,2,3,2
9307,8869,Ramesh Pujari,26,12,1,6,1
9308,8870,Naveen Desai,18,12,1,8,1
9309,8871,Imran Menon,30,3,1,1,1
9310,8872,Rakesh Nayak,51,13,3,1,1
9311,8873,Savitri Chavan,59,4,1,2,2
9312,8874,Sarala Kulkarni,34,15,1,4,2
9313,8875,Lakshmi Yadav,63,12,1,1,2
9314,8876,Raju Patil,40,6,1,7,1
9315,8877,Malati,18,11,1,2,2
9316,8878,Kavya Chavan,34,4,1,8,2
9317,8879,Manoj Achari,23,1,3,4,1
9318,8880,Ayesha Khan,38,6,1,5,2
9319,8881,Altaf Shetty,31,5,1,3,1
9320,8882,Vijay Poojari,36,1,1,4,1
9321,8883,Mary Bandi,30,5,1,7,2
9322,8884,Anthony Naik,67,1,1,1,1
9323,8885,Sowmya Khan,28,9,2,7,2
9324,8886,Basavaraj,49,1,1,7,1
9325,8887,Suresh Pillai,62,5,1,7,1
9326,8888,Kavya Jain,38,6,1,7,2
9327,8889,Shivu Naik,30,10,1,1,1
9328,8890,Rakesh Jain,23,5,1,3,1
9329,8891,Mahesh Bhat,37,7,1,5,1
9330,8892,Chaitra Naik,32,4,1,3,2
9331,8893,Halappa Rai,38,7,1,7,1
9332,8894,Roopa Rao,27,8,1,5,2
9333,8895,Imran Jain,32,11,1,8,1
9334,8896,Gurunath Yadav,28,10,2,3,1
9335,8897,Shanthi Achar,37,2,1,4,2
9336,8898,Guru Poojari,35,17,2,4,1
9337,8899,Imran,43,2,1,1,1
9338,8900,Anitha Sheikh,40,5,1,1,2
9339,8901,Rajeshwari Rai,58,9,1,8,2
9340,8902,Basava Gowda,40,9,1,1,1
9341,8903,Rafiq Reddy,30,17,1,1,1
9342,8904,Anwar Pujari,43,4,1,2,1
9343,8905,Salim Kumar,31,3,1,7,1
9344,8906,Guru Desai,36,7,1,5,1
9345,8907,Pallavi Nayak,36,17,1,1,2
9346,8908,Devraj Patil,35,12,2,1,1
9347,8908,Channabasappa Desai,52,12,1,1,1
9348,8909,Padma Sheikh,52,3,2,7,2
9349,8910,Savitri Chavan,18,9,1,3,2
9350,8911,Praveen Bandi,49,1,1,8,1
9351,8912,Venkatesh Naik,33,2,1,1,1
9352,8913,Manjula Gowda,44,10,3,4,2
9353,8914,Mallikarjun Rai,18,7,1,4,1
9354,8915,Anwar Kumar,38,2,3,1,1
9355,8916,Sowmya Yadav,42,2,1,8,3
9356,8917,Vijay Desai,28,6,1,4,1
9357,8918,Ravi Menon,31,3,1,4,1
9358,8919,Sunanda Rao,38,6,2,3,2
9359,8920,Anthony Urs,19,18,1,4,1
9360,8921,Anitha Kulkarni,41,11,1,6,2
9361,8921,Renuka Reddy,45,8,1,7,2
9362,8922,Sudha,55,1,1,3,2
9363,8923,Krishna Bhat,33,7,1,1,1
9364,8924,Yashoda Pujari,25,7,1,4,2
9365,8925,Altaf Sharma,32,12,1,1,1
9366,8926,Mahesh Hegde,44,2,2,1,1
9367,8927,Roopa Yadav,29,17,2,7,2
9368,8928,Nasreen,26,9,1,6,2
9369,8929,Selvam Sharma,48,14,1,5,1
9370,8930,Manoj Achari,29,12,1,6,1
9371,8931,Mary Poojari,47,10,1,1,2
9372,8932,Dinesh Bhat,31,5,1,5,1
9373,8933,Gurunath,27,1,1,6,1
9374,8934,Pallavi Naik,30,5,1,5,2
9375,8935,Altaf Reddy,44,5,1,3,1
9376,8936,Pallavi,25,11,1,6,2
9377,8937,Roopa Khan,46,4,1,2,2
9378,8938,Malati Bhat,35,9,1,2,2
9379,8939,Imran Menon,39,3,1,1,1
9380,8940,Dinesh Gowda,18,1,3,7,1
9381,8941,Radha Achar,18,9,1,1,2
9382,8942,Devraj Patil,41,3,1,1,1
9383,8943,Shanthi,61,18,1,3,2
9384,8944,Shanthi Kumar,48,3,1,4,2
9385,8945,Lakshmi Shetty,48,3,3,1,2
9386,8946,Mallikarjun Chavan,42,3,1,4,1
9387,8947,Shivu Bhat,37,3,1,8,1
9388,8948,Sarala Poojari,34,18,5,3,2
9389,8949,Rajeshwari Bhat,32,9,1,5,2
9390,8950,Malati Gowda,34,2,1,1,2
9391,8951,Bhagya Poojari,23,7,1,1,3
9392,8952,Chandru Sheikh,18,12,1,5,1
9393,8952,Devraj Khan,34,7,1,2,1
9394,8953,Salim Yadav,54,11,2,3,1
9395,8954,Sunanda Reddy,48,12,1,3,2
9396,8955,Farooq Kabadi,72,16,1,8,1
9397,8956,Netravathi Kumar,47,4,2,1,2
9398,8957,Javed,32,5,1,1,1
9399,8958,Imran Bhat,37,14,2,8,1
9400,8959,Channabasappa Reddy,30,12,1,7,1
9401,8960,Vishal Sharma,27,12,1,6,1
9402,8961,Malati Sheikh,18,4,1,5,2
9403,8962,Imran Naik,57,14,1,7,1
9404,8963,Siddappa Gowda,35,12,1,3,1
9405,8964,Netravathi,44,7,1,2,2
9406,8965,Rajeshwari Khan,18,9,1,1,2
9407,8966,Kamala Shetty,24,7,1,7,2
9408,8967,Pallavi Menon,45,4,1,5,2
9409,8968,Pallavi Chavan,33,8,1,1,2
9410,8969,Harish Patil,44,10,1,1,1
9411,8970,Shobha Yadav,57,3,1,4,2
9412,8971,Sudha Bandi,27,16,1,3,2
9413,8972,Selvam Kumar,53,6,1,8,1
9414,8973,Yashoda Bhat,46,3,1,3,2
9415,8974,Raju Kulkarni,23,6,1,6,1
9416,8975,Basavaraj Urs,46,10,1,2,1
9417,8976,Javed Chavan,24,2,2,2,1
9418,8977,Gurunath Pillai,29,17,1,6,1
9419,8978,Raju Sharma,31,5,1,1,1
9420,8979,Suresh Yadav,45,6,2,7,1
9421,8980,Anwar Poojari,26,1,1,1,1
9422,8981,Vidya Pujari,22,17,2,7,2
9423,8982,Praveen Hegde,42,6,1,5,1
9424,8983,Anwar Urs,52,6,5,6,1
9425,8983,Selvam Chavan,36,5,2,1,1
9426,8984,Halappa Reddy,23,6,2,1,1
9427,8985,Savitri Pujari,42,16,1,6,2
9428,8986,Suresh,39,2,1,4,1
9429,8987,Ravi Kumar,42,2,1,4,1
9430,8988,Javed Pujari,60,10,2,1,1
9431,8989,Jyothi,39,1,1,8,2
9432,8989,Rekha Poojari,29,14,1,2,2
9433,8990,Suresh,31,4,1,3,1
9434,8991,Siddappa,26,5,1,7,1
9435,8992,Nandini Sheikh,52,8,1,7,2
9436,8993,Mary Urs,43,3,1,4,2
9437,8994,Pushpa Achari,51,11,6,7,2
9438,8995,Manoj Patil,42,1,1,3,1
9439,8996,Sarala Achari,43,7,2,2,2
9440,8997,Vanaja Pujari,18,3,1,8,2
9441,8998,Malati Achari,56,18,2,7,2
9442,8999,Pallavi Pillai,18,13,1,8,2
9443,9000,Farooq Bhat,31,10,1,7,1
9444,9001,Geetha Urs,48,8,1,5,2
9445,9002,Ganesh Pillai,48,4,2,1,1
9446,9003,Naveen Naidu,45,2,1,3,1
9447,9004,Vishal Rao,36,4,1,8,1
9448,9004,Siddappa,27,9,1,6,1
9449,9005,Divya Naidu,34,6,1,7,2
9450,9006,Siddappa Hegde,45,7,2,4,1
9451,9007,Nasir Jain,53,17,1,7,1
9452,9008,Netravathi Naidu,42,5,1,1,2
9453,9009,Ajay Naik,35,5,1,3,1
9454,9010,Renuka,33,15,1,8,2
9455,9011,Rajeshwari,18,3,1,5,2
9456,9012,Shankar Sharma,30,9,1,1,1
9457,9013,Dinesh Patil,33,7,1,4,1
9458,9014,Farooq Urs,46,7,2,2,1
9459,9015,Ajay Reddy,37,4,1,8,1
9460,9016,Meena,43,11,1,7,2
9461,9017,Ayesha Kulkarni,59,7,1,2,2
9462,9017,Javed Patil,52,7,2,5,1
9463,9018,Devraj Rao,52,9,1,2,1
9464,9019,Javed,64,14,2,7,1
9465,9020,Sandeep Gowda,31,12,1,1,1
9466,9021,Sunanda Naik,30,9,1,4,2
9467,9022,Rekha Naidu,39,7,2,7,2
9468,9023,Ayesha Achari,29,14,1,1,2
9469,9024,Shivakumar Naik,39,4,1,5,1
9470,9025,Salim,44,17,1,7,1
9471,9026,Shivu Bhat,28,17,1,7,1
9472,9027,Girish Patil,33,5,1,2,1
9473,9028,Puttaraju Sharma,40,5,1,6,1
9474,9029,Mahesh Sheikh,18,2,1,2,1
9475,9030,Girish Chavan,38,3,2,5,1
9476,9031,Ramesh Chavan,51,6,1,1,1
9477,9031,Bhagya Gowda,39,6,1,8,2
9478,9032,Channabasappa Kumar,24,4,1,7,1
9479,9033,Iqbal Shetty,25,16,1,1,1
9480,9034,Lokesh Achari,45,7,7,8,1
9481,9035,Rafiq Shetty,18,17,1,1,1
9482,9036,Suresh Bhat,39,7,1,1,1
9483,9037,Shanthi Shetty,46,13,2,3,2
9484,9038,Renuka Iyer,27,12,2,5,2
9485,9039,Suresh Rai,38,8,1,3,1
9486,9040,Venkatesh Achari,65,5,1,1,1
9487,9041,Venkatesh,35,4,2,7,1
9488,9042,Suresh Naik,49,5,1,4,1
9489,9043,Mahesh Naik,52,4,2,6,1
9490,9044,Anwar Achar,28,7,1,5,1
9491,9045,Vidya Naik,39,12,2,4,2
9492,9046,Yusuf Khan,48,15,1,4,1
9493,9047,Puttaraju Gowda,40,8,1,3,1
9494,9048,Basava Sharma,33,8,1,4,1
9495,9049,Somu Sharma,29,12,1,6,1
9496,9050,Chandru Bhat,18,1,2,6,1
9497,9051,Girija Hegde,33,9,1,6,2
9498,9052,Ravi,39,1,3,7,1
9499,9053,Prasad Iyer,55,14,1,8,1
9500,9054,Rafiq Kumar,58,4,1,1,1
9501,9055,Krishna Iyer,54,1,1,1,1
9502,9056,Nagaraj,32,6,1,6,1
9503,9057,Suresh Nayak,21,2,1,7,1
9504,9058,Zeenath Pujari,53,6,1,1,2
9505,9059,Sandeep,61,4,1,6,1
9506,9060,Sudha Urs,44,7,1,4,2
9507,9061,Basava,45,12,1,1,1
9508,9062,Gurunath Kulkarni,56,10,1,3,1
9509,9063,Krishna Hegde,62,3,1,1,1
9510,9064,Anthony Rao,35,5,1,1,1
9511,9065,Selvam Jain,46,2,1,3,1
9512,9066,Imran Kabadi,30,8,1,5,1
9513,9067,Nagaraj Khan,41,7,1,1,1
9514,9068,Sowmya Menon,41,5,1,5,2
9515,9069,Anitha,37,10,2,7,2
9516,9070,Chaitra Sheikh,41,5,1,4,2
9517,9070,Manoj,29,6,1,1,1
9518,9071,Nandini Bandi,37,2,2,2,2
9519,9072,Pallavi Yadav,26,4,1,3,2
9520,9073,Ayesha Bhat,18,13,1,1,2
9521,9074,Sunanda Jain,33,15,1,6,2
9522,9075,Suresh,42,1,1,7,1
9523,9076,Puttaraju Khan,30,5,1,1,1
9524,9077,Girish Rao,52,3,1,7,1
9525,9078,Savitri,29,3,1,7,2
9526,9079,Ayesha Kumar,44,16,1,2,2
9527,9080,Radha Khan,26,14,1,4,2
9528,9080,Sujatha Achar,33,11,1,3,2
9529,9081,Sowmya Naidu,33,9,2,1,2
9530,9082,Lokesh Chavan,51,3,1,3,1
9531,9083,Gurunath Sharma,43,12,2,2,1
9532,9084,Shankar,27,7,1,6,1
9533,9085,Prasad Kumar,55,2,1,7,1
9534,9086,Sowmya Naidu,41,14,1,3,2
9535,9087,Ravi Chavan,56,3,7,7,1
